Age,Gender,Race,Model,Mean,Median,Standard Deviation,IQR,Lower Better
40-49,All,All,2023 Kang,-0.04677924237141454,-0.04646584950387475,0.014789701799499457,0.019358448684215553,False
50-59,All,All,2001 Reinhard,-0.052835466167451044,-0.0554695632308721,0.016709227872113583,0.022137058898806572,False
50-59,All,All,2016 Zhang,-0.0521646015128338,-0.05273404903709886,0.012363647263989601,0.017051000148057903,False
50-59,All,All,2017 Zhang,-0.04177233719799131,-0.041795516386628095,0.012417271801227864,0.01607520971447232,False
50-59,All,All,2018 Antic,-0.04319676983641915,-0.04331523738801475,0.012230475324088594,0.016654415987432003,False
50-59,All,All,2023 Kang,-0.0472506170656967,-0.04681709781289095,0.013800822016264496,0.017921334132552147,False
60-69,All,All,2001 Reinhard,-0.04881874073596135,-0.05067336745560165,0.018333034171797182,0.02008881513029337,False
60-69,All,All,2016 Zhang,-0.051207954856240474,-0.0494722500443458,0.013707420649765493,0.01689561270177365,False
60-69,All,All,2017 Zhang,-0.04102885321254365,-0.0400142651051282,0.013854505470678301,0.0178173035383224,False
60-69,All,All,2018 Antic,-0.04322800674632961,-0.0430223364382982,0.013380475005613875,0.017589184455573545,False
60-69,All,All,2023 Kang,-0.04769961990706328,-0.04660218022763725,0.01452899659878938,0.01826087478548287,False
more than 70,All,All,2001 Reinhard,-0.04582979813898557,-0.0496345944702625,0.021784801437827607,0.02554304990917445,False
more than 70,All,All,2016 Zhang,-0.05193825995597935,-0.050973556935787145,0.014520441812350736,0.021172897890210124,False
more than 70,All,All,2017 Zhang,-0.041079049591313664,-0.04003228619694705,0.014096366889289851,0.01891114003956318,False
more than 70,All,All,2018 Antic,-0.04326985900701539,-0.04255322925746435,0.01411377595765269,0.020004064776003423,False
more than 70,All,All,2023 Kang,-0.047574011224938824,-0.04691129550337785,0.015371742499258266,0.01965545769780872,False
All,Female,Black,All,-0.0473899569316541,-0.0471211057156324,0.014798767222038224,0.01969690620899195,False
All,Female,East Asian,All,-0.048813969141367375,-0.0488322991877794,0.014136529350208468,0.0186025053262711,False
All,Female,Indian,All,-0.04738643558262033,-0.04680671542882915,0.01512862805525061,0.020192055962979828,False
All,Female,Latino_Hispanic,All,-0.045362683234373515,-0.044878214597702,0.014460864558128925,0.019854989834129845,False
All,Female,Middle Eastern,All,-0.04529273846807575,-0.04506322555243965,0.014823639023341186,0.018672176636755425,False
All,Female,Southeast Asian,All,-0.04975316415310391,-0.049769543111324255,0.015411030322062513,0.020742823369801072,False
All,Female,White,All,-0.047067797482418613,-0.046187242493033354,0.015574764813150614,0.021154795773327295,False
All,Male,Black,All,-0.04776354100169478,-0.04756831564009185,0.014707243093318473,0.019512495957314996,False
All,Male,East Asian,All,-0.04618373702508346,-0.04632432200014585,0.014363209039725563,0.01914908830076458,False
All,Male,Indian,All,-0.04681281176284145,-0.0466469563543796,0.014798141971115725,0.019268061965704006,False
All,Male,Latino_Hispanic,All,-0.046179715695785044,-0.044793207198381396,0.015982812806843365,0.023162934929132427,False
All,Male,Middle Eastern,All,-0.04591309041780829,-0.0458383113145828,0.0159586242313533,0.02248708996921773,False
All,Male,Southeast Asian,All,-0.0452681970051748,-0.0448824148625135,0.014833098861689306,0.020069936290383325,False
All,Male,White,All,-0.047637592464440805,-0.0471063740551471,0.01461372023138443,0.018610942177474527,False
All,Female,All,2001 Reinhard,-0.05170539000549605,-0.0535238347947597,0.017576242883748386,0.021012284792959704,False
All,Female,All,2016 Zhang,-0.05143972126293982,-0.05039335228502745,0.01327651739344006,0.018532714806497076,False
All,Female,All,2017 Zhang,-0.04140623687822931,-0.0406026281416416,0.01333574853740514,0.01802676729857925,False
All,Female,All,2018 Antic,-0.044015608586822456,-0.04320359043776985,0.01295330555986104,0.01800687983632092,False
All,Female,All,2023 Kang,-0.047909289690522064,-0.047155590727925245,0.014484641340432916,0.0193089144304395,False
All,Male,All,2001 Reinhard,-0.05041015965079411,-0.052208408713340704,0.018084166625243363,0.02158856205642222,False
All,Male,All,2016 Zhang,-0.052023898711371565,-0.051768928766250555,0.013131485403427616,0.01711812149733307,False
All,Male,All,2017 Zhang,-0.04094317844097228,-0.040649376809596946,0.013012627058270181,0.017049554735422127,False
All,Male,All,2018 Antic,-0.04290952579680057,-0.0428541284054517,0.012999516755140605,0.017702108249068198,False
All,Male,All,2023 Kang,-0.04639801266636765,-0.045537380501627894,0.014429309302765349,0.01897970587015145,False
All,All,Black,2001 Reinhard,-0.05091637874761771,-0.0520364269614219,0.017324387736216255,0.020440351217985105,False
All,All,Black,2016 Zhang,-0.05237744592431212,-0.05153633840382095,0.013069062615147077,0.017659133300185245,False
All,All,Black,2017 Zhang,-0.04220905653059929,-0.04224720969796175,0.013050275496172159,0.017466534860432176,False
All,All,Black,2018 Antic,-0.04445986418439202,-0.04340916313230985,0.012969226080636904,0.0176500733941794,False
All,All,Black,2023 Kang,-0.04792099944645101,-0.0472734402865171,0.014408992863259572,0.02003523055464025,False
All,All,East Asian,2001 Reinhard,-0.05132800005524792,-0.05195261724293225,0.01655673576786226,0.019729251973331002,False
All,All,East Asian,2016 Zhang,-0.05278973728700564,-0.05234828963875765,0.012636799659047819,0.01778227090835572,False
All,All,East Asian,2017 Zhang,-0.04205203635825048,-0.04200843349099155,0.011940101478770494,0.015545416623353903,False
All,All,East Asian,2018 Antic,-0.0437850642859973,-0.04392449557781215,0.012556269019993412,0.016635118052363396,False
All,All,East Asian,2023 Kang,-0.04753942742962575,-0.047300649806857054,0.0143246048112401,0.018043750897049952,False
All,All,Indian,2001 Reinhard,-0.04992407678410565,-0.0517022423446178,0.01797398944364504,0.022798339836299378,False
All,All,Indian,2016 Zhang,-0.051991962018714366,-0.051228925585746696,0.013826793775419677,0.017274007201194805,False
All,All,Indian,2017 Zhang,-0.041745099971644675,-0.04067818261682985,0.013073473336740046,0.017495505511760753,False
All,All,Indian,2018 Antic,-0.04369183943014249,-0.042661702260374995,0.012625915445745362,0.01741764228791,False
All,All,Indian,2023 Kang,-0.048145140159047264,-0.047149654477834646,0.014272877078736835,0.01726557873189448,False
All,All,Latino_Hispanic,2001 Reinhard,-0.05316177218342983,-0.05551368743181225,0.01727824872651461,0.018708204850554487,False
All,All,Latino_Hispanic,2016 Zhang,-0.05033582814903266,-0.0494091715663671,0.012779472525661023,0.018545034341514097,False
All,All,Latino_Hispanic,2017 Zhang,-0.03871007545644206,-0.037406811490654904,0.013698596787649358,0.01608499465510247,False
All,All,Latino_Hispanic,2018 Antic,-0.04228926184493102,-0.04171714745461935,0.013085278399657107,0.016381752677261878,False
All,All,Latino_Hispanic,2023 Kang,-0.04435905969156081,-0.043136486783623654,0.014265420808891016,0.02050549630075698,False
All,All,Middle Eastern,2001 Reinhard,-0.04783747002004402,-0.0498362965881824,0.01895257559812742,0.02185857389122249,False
All,All,Middle Eastern,2016 Zhang,-0.05069673528443227,-0.05103282444179055,0.013361176907248343,0.019645955413579982,False
All,All,Middle Eastern,2017 Zhang,-0.0401264592896996,-0.03996042720973485,0.013746197351021736,0.01934371935203672,False
All,All,Middle Eastern,2018 Antic,-0.04269113684204787,-0.042881105095148045,0.013515159466053769,0.01904937904328108,False
All,All,Middle Eastern,2023 Kang,-0.046662770778486316,-0.04582681134343145,0.014431839315714623,0.019985252991318703,False
All,All,Southeast Asian,2001 Reinhard,-0.05273814287023129,-0.05522975325584405,0.018694813499814406,0.02146765310317278,False
All,All,Southeast Asian,2016 Zhang,-0.05209074023584218,-0.050782471895217854,0.013472468996825866,0.01718783844262365,False
All,All,Southeast Asian,2017 Zhang,-0.04180824800366249,-0.04173461906611915,0.013048280843072942,0.018344471231102902,False
All,All,Southeast Asian,2018 Antic,-0.04339416202444653,-0.04308597743511195,0.013174309571307894,0.019021081738173927,False
All,All,Southeast Asian,2023 Kang,-0.047522109761514254,-0.0468857008963823,0.01406799490970366,0.0191831747069955,False
All,All,White,2001 Reinhard,-0.05149858313633913,-0.05212748050689695,0.017579333829094677,0.022661383263766773,False
All,All,White,2016 Zhang,-0.05184022101075056,-0.05199629440903655,0.013170908638711747,0.01683825068175788,False
All,All,White,2017 Zhang,-0.04157197800690698,-0.0407809000462293,0.013307508659996976,0.016818873584270498,False
All,All,White,2018 Antic,-0.04392664173072331,-0.043647656217217404,0.012919751991836571,0.017697941511869347,False
All,All,White,2023 Kang,-0.047926050982428574,-0.04634964466094965,0.015262356635366804,0.020312755368649904,False
0-2,Female,Black,All,-0.048388298054818354,-0.0501166973263025,0.014486278711573694,0.018667494878172854,False
0-2,Female,East Asian,All,-0.04682212150364645,-0.0471761673688888,0.015194234437818421,0.017748562619090122,False
0-2,Female,Indian,All,-0.04551490324369789,-0.04369494132697575,0.017390795945074877,0.020840881392359727,False
0-2,Female,Latino_Hispanic,All,-0.05025638948956669,-0.0490967612713575,0.013648789521073993,0.01778305601328615,False
0-2,Female,Middle Eastern,All,-0.044940920631316536,-0.043926415964960996,0.015548765049833315,0.019662750884890577,False
0-2,Female,Southeast Asian,All,-0.05121278164230959,-0.0518557541072368,0.015771978098767268,0.020868520252406597,False
0-2,Female,White,All,-0.04736877608705646,-0.0449575651437044,0.012872986699239574,0.018076847307384028,False
0-2,Male,Black,All,-0.053959040614691596,-0.0544666182249784,0.01316347287473378,0.018120672553777646,False
0-2,Male,East Asian,All,-0.05301424442705778,-0.05242355912923805,0.014136529038602547,0.022319756448268897,False
0-2,Male,Indian,All,-0.046007142681628414,-0.0458862762898206,0.014874187999341672,0.019738099537789794,False
0-2,Male,Latino_Hispanic,All,-0.04555265510641051,-0.0433790255337953,0.01657354318574949,0.022327310405671576,False
0-2,Male,Middle Eastern,All,-0.0442874647063118,-0.0441436357796192,0.018211674527023443,0.028268337715417105,False
0-2,Male,Southeast Asian,All,-0.04552339217202226,-0.04591535218060015,0.015702709624910292,0.018732593394815894,False
0-2,Male,White,All,-0.05183729746124957,-0.05350770056247705,0.013459001810347728,0.015656171366572373,False
10-19,Female,Black,All,-0.04533165476538913,-0.04587365686893455,0.012056341836200225,0.0169063834473491,False
10-19,Female,East Asian,All,-0.04871869803490959,-0.048035612329840605,0.015074383134598907,0.01803267281502484,False
10-19,Female,Indian,All,-0.04581291049041528,-0.0448277667164802,0.01499845254320213,0.018842400982975974,False
10-19,Female,Latino_Hispanic,All,-0.04763880441473285,-0.04585316032171245,0.013945850043855552,0.02093239128589635,False
10-19,Female,Middle Eastern,All,-0.04895247789946464,-0.0485270004719495,0.013510021455620911,0.016670434735715424,False
10-19,Female,Southeast Asian,All,-0.05371972286904396,-0.055826382711529704,0.013369604890625626,0.016802911646664205,False
10-19,Female,White,All,-0.04820610118013886,-0.0477064233273267,0.01623313122363604,0.0207866244018078,False
10-19,Male,Black,All,-0.052454062204130625,-0.0513129401952028,0.014433548628198218,0.0190243367105722,False
10-19,Male,East Asian,All,-0.04356683804336084,-0.0444132201373577,0.014727858491786651,0.020217364653944928,False
10-19,Male,Indian,All,-0.04874619037251576,-0.0481376554816961,0.011198945479430292,0.015230592340230921,False
10-19,Male,Latino_Hispanic,All,-0.04661026943305672,-0.044607525691389996,0.015818431447427332,0.023920362815260894,False
10-19,Male,Middle Eastern,All,-0.04535238502801139,-0.0471463184803724,0.01548214043640823,0.022092825733125224,False
10-19,Male,Southeast Asian,All,-0.048580172243104694,-0.048562338575720745,0.013230796545839144,0.018545836210250848,False
10-19,Male,White,All,-0.043478893742642584,-0.04364557377994055,0.013024102950176477,0.017592145130038275,False
20-29,Female,Black,All,-0.04358712129972193,-0.04277721978723995,0.011319299130027894,0.01609158050268885,False
20-29,Female,East Asian,All,-0.05034890071573579,-0.049932790920138304,0.01323541553499644,0.015704274177551193,False
20-29,Female,Indian,All,-0.04641992305828761,-0.0471502318978309,0.014198099494918485,0.02234822325408465,False
20-29,Female,Latino_Hispanic,All,-0.046320512697936675,-0.04510984197258945,0.018938943953677605,0.025415453128516674,False
20-29,Female,Middle Eastern,All,-0.044957294061102604,-0.04449070245027535,0.012399038538968185,0.01573025621473787,False
20-29,Female,Southeast Asian,All,-0.049471372607248716,-0.0497425459325313,0.01471804669596337,0.022046495229005855,False
20-29,Female,White,All,-0.04412217460234052,-0.0431222971528768,0.011474522889676157,0.01642996445298195,False
20-29,Male,Black,All,-0.048041820174760407,-0.0467856638133525,0.016118073461989655,0.022257301956415197,False
20-29,Male,East Asian,All,-0.045610821839760604,-0.046231793239712646,0.013037471259888054,0.01811679825186735,False
20-29,Male,Indian,All,-0.04442484857850513,-0.04520422033965585,0.014172500438676773,0.017953055910766125,False
20-29,Male,Latino_Hispanic,All,-0.04488766572983212,-0.0436055418103933,0.016327620222698246,0.02132815774530178,False
20-29,Male,Middle Eastern,All,-0.042862383352423206,-0.04263058677315705,0.01742976569517273,0.022154595702886554,False
20-29,Male,Southeast Asian,All,-0.0477895619390024,-0.04566535539925095,0.015331522795491492,0.0225054677575827,False
20-29,Male,White,All,-0.045006450528109566,-0.04466489888727665,0.014410585571561843,0.02067885734140875,False
3-9,Female,Black,All,-0.051540181278886064,-0.05040682479739185,0.013005252353122101,0.013025836087763296,False
3-9,Female,East Asian,All,-0.05124299785291602,-0.052630417048931094,0.015389344308319241,0.018684116192162044,False
3-9,Female,Indian,All,-0.04946233203888612,-0.04923559352755545,0.016812689029128122,0.017966767773032195,False
3-9,Female,Latino_Hispanic,All,-0.04765523070130831,-0.04602544195950025,0.012985568798114888,0.0193465733900667,False
