Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,22432,10-19,Female,East Asian,2001 Reinhard,0.982364296913147,VIF,False
train,22556,10-19,Female,East Asian,2001 Reinhard,0.9165142774581909,VIF,False
train,32089,10-19,Female,East Asian,2001 Reinhard,0.9749658703804016,VIF,False
train,32481,10-19,Female,East Asian,2001 Reinhard,0.9332857131958008,VIF,False
train,4130,10-19,Female,East Asian,2001 Reinhard,0.9953274130821228,VIF,False
train,49419,10-19,Female,East Asian,2001 Reinhard,0.9488592147827148,VIF,False
train,51572,10-19,Female,East Asian,2001 Reinhard,0.9972637891769409,VIF,False
train,54659,10-19,Female,East Asian,2001 Reinhard,0.9938016533851624,VIF,False
train,59362,10-19,Female,East Asian,2001 Reinhard,0.9776780605316162,VIF,False
train,61884,10-19,Female,East Asian,2001 Reinhard,0.9053322672843933,VIF,False
train,63072,10-19,Female,East Asian,2001 Reinhard,0.9872813820838928,VIF,False
train,64454,10-19,Female,East Asian,2001 Reinhard,0.9984292984008789,VIF,False
train,69223,10-19,Female,East Asian,2001 Reinhard,0.9652500748634338,VIF,False
train,77681,10-19,Female,East Asian,2001 Reinhard,0.9725500345230103,VIF,False
train,81262,10-19,Female,East Asian,2001 Reinhard,0.9834665060043335,VIF,False
train,83863,10-19,Female,East Asian,2001 Reinhard,0.9813386797904968,VIF,False
train,85642,10-19,Female,East Asian,2001 Reinhard,0.9912305474281311,VIF,False
val,367,10-19,Female,East Asian,2001 Reinhard,0.9891602993011475,VIF,False
val,8697,10-19,Female,East Asian,2001 Reinhard,0.9859282374382019,VIF,False
train,13348,20-29,Female,East Asian,2001 Reinhard,0.9800534844398499,VIF,False
train,13766,20-29,Female,East Asian,2001 Reinhard,1.0012154579162598,VIF,False
train,18056,20-29,Female,East Asian,2001 Reinhard,0.9925195574760437,VIF,False
train,20479,20-29,Female,East Asian,2001 Reinhard,0.9875966906547546,VIF,False
train,2588,20-29,Female,East Asian,2001 Reinhard,0.9292647242546082,VIF,False
train,30724,20-29,Female,East Asian,2001 Reinhard,0.98789381980896,VIF,False
train,31179,20-29,Female,East Asian,2001 Reinhard,0.9793316125869751,VIF,False
train,33635,20-29,Female,East Asian,2001 Reinhard,0.9472370743751526,VIF,False
train,38068,20-29,Female,East Asian,2001 Reinhard,0.9897804856300354,VIF,False
train,50665,20-29,Female,East Asian,2001 Reinhard,0.9858759641647339,VIF,False
train,60287,20-29,Female,East Asian,2001 Reinhard,0.9343066811561584,VIF,False
train,61105,20-29,Female,East Asian,2001 Reinhard,0.9749969244003296,VIF,False
train,6137,20-29,Female,East Asian,2001 Reinhard,0.922314465045929,VIF,False
train,62162,20-29,Female,East Asian,2001 Reinhard,0.9725386500358582,VIF,False
train,69313,20-29,Female,East Asian,2001 Reinhard,0.9645394086837769,VIF,False
