Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,34563,more than 70,Female,Middle Eastern,2016 Zhang,-0.013648913241922855,WaDIQaM (FR),False
train,65091,30-39,Male,Southeast Asian,2016 Zhang,-0.06478378176689148,WaDIQaM (FR),False
val,8520,30-39,Male,Southeast Asian,2016 Zhang,-0.02641870453953743,WaDIQaM (FR),False
train,85981,30-39,Male,Southeast Asian,2016 Zhang,-0.03130174055695534,WaDIQaM (FR),False
train,33979,30-39,Male,Southeast Asian,2016 Zhang,-0.05185097083449364,WaDIQaM (FR),False
train,363,30-39,Male,Southeast Asian,2016 Zhang,-0.0647878423333168,WaDIQaM (FR),False
train,38806,30-39,Male,Southeast Asian,2016 Zhang,-0.05355691537261009,WaDIQaM (FR),False
train,59195,30-39,Male,Southeast Asian,2016 Zhang,-0.04248037189245224,WaDIQaM (FR),False
train,75481,30-39,Male,Southeast Asian,2016 Zhang,-0.029155457392334938,WaDIQaM (FR),False
train,52449,30-39,Male,Southeast Asian,2016 Zhang,-0.02805478684604168,WaDIQaM (FR),False
train,57678,30-39,Male,Southeast Asian,2016 Zhang,-0.056235864758491516,WaDIQaM (FR),False
train,40088,30-39,Male,Southeast Asian,2016 Zhang,-0.03673957288265228,WaDIQaM (FR),False
train,69828,30-39,Male,Southeast Asian,2016 Zhang,-0.05914488062262535,WaDIQaM (FR),False
train,71280,30-39,Male,Southeast Asian,2016 Zhang,-0.03657442331314087,WaDIQaM (FR),False
train,63474,30-39,Male,Southeast Asian,2016 Zhang,-0.04058576747775078,WaDIQaM (FR),False
train,24071,30-39,Male,Southeast Asian,2016 Zhang,-0.030519628897309303,WaDIQaM (FR),False
train,3233,30-39,Male,Southeast Asian,2016 Zhang,-0.03798435255885124,WaDIQaM (FR),False
train,10107,30-39,Male,Southeast Asian,2016 Zhang,-0.042401447892189026,WaDIQaM (FR),False
val,10326,30-39,Male,Southeast Asian,2016 Zhang,-0.050854139029979706,WaDIQaM (FR),False
train,68322,30-39,Male,Southeast Asian,2016 Zhang,-0.0432259775698185,WaDIQaM (FR),False
train,2987,30-39,Male,Southeast Asian,2016 Zhang,-0.05646133050322533,WaDIQaM (FR),False
train,62525,30-39,Male,Southeast Asian,2016 Zhang,-0.02937791496515274,WaDIQaM (FR),False
train,10950,30-39,Male,Southeast Asian,2016 Zhang,-0.045887626707553864,WaDIQaM (FR),False
train,62072,10-19,Female,Indian,2016 Zhang,-0.06129784882068634,WaDIQaM (FR),False
val,825,10-19,Female,Indian,2016 Zhang,-0.033663682639598846,WaDIQaM (FR),False
train,60302,10-19,Female,Indian,2016 Zhang,-0.058183178305625916,WaDIQaM (FR),False
val,4900,10-19,Female,Indian,2016 Zhang,-0.05074799433350563,WaDIQaM (FR),False
train,46501,10-19,Female,Indian,2016 Zhang,-0.04607745260000229,WaDIQaM (FR),False
train,24586,10-19,Female,Indian,2016 Zhang,-0.03596598654985428,WaDIQaM (FR),False
train,31798,10-19,Female,Indian,2016 Zhang,-0.04962005466222763,WaDIQaM (FR),False
train,22043,10-19,Female,Indian,2016 Zhang,-0.05182431638240814,WaDIQaM (FR),False
val,5748,10-19,Female,Indian,2016 Zhang,-0.03622919321060181,WaDIQaM (FR),False
