Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,8133,20-29,Female,East Asian,2001 Reinhard,93.93456325515423,MAD,True
train,81764,20-29,Female,East Asian,2001 Reinhard,100.77367931785425,MAD,True
train,84192,20-29,Female,East Asian,2001 Reinhard,112.75161517019531,MAD,True
train,86185,20-29,Female,East Asian,2001 Reinhard,91.0757961465177,MAD,True
val,1812,20-29,Female,East Asian,2001 Reinhard,118.95436656237605,MAD,True
val,8252,20-29,Female,East Asian,2001 Reinhard,101.37812047585044,MAD,True
val,9120,20-29,Female,East Asian,2001 Reinhard,89.37894520528283,MAD,True
train,1127,30-39,Female,East Asian,2001 Reinhard,87.0196487411647,MAD,True
train,12079,30-39,Female,East Asian,2001 Reinhard,82.59722497577219,MAD,True
train,14825,30-39,Female,East Asian,2001 Reinhard,90.80683060784791,MAD,True
train,15585,30-39,Female,East Asian,2001 Reinhard,131.25749503366765,MAD,True
train,19631,30-39,Female,East Asian,2001 Reinhard,82.55439564704558,MAD,True
train,26474,30-39,Female,East Asian,2001 Reinhard,83.15435778705022,MAD,True
train,29054,30-39,Female,East Asian,2001 Reinhard,105.06862237097454,MAD,True
train,30727,30-39,Female,East Asian,2001 Reinhard,123.94732498925809,MAD,True
train,30979,30-39,Female,East Asian,2001 Reinhard,93.72963459977758,MAD,True
train,382,30-39,Female,East Asian,2001 Reinhard,70.20833951286953,MAD,True
train,39227,30-39,Female,East Asian,2001 Reinhard,96.84186990235246,MAD,True
train,40809,30-39,Female,East Asian,2001 Reinhard,108.83168901585331,MAD,True
train,44836,30-39,Female,East Asian,2001 Reinhard,83.46908149353527,MAD,True
train,55091,30-39,Female,East Asian,2001 Reinhard,52.38580593915572,MAD,True
train,70328,30-39,Female,East Asian,2001 Reinhard,55.0472173256598,MAD,True
train,75083,30-39,Female,East Asian,2001 Reinhard,74.50978136461276,MAD,True
train,8023,30-39,Female,East Asian,2001 Reinhard,99.3836208859505,MAD,True
train,80609,30-39,Female,East Asian,2001 Reinhard,51.509831910330284,MAD,True
train,8167,30-39,Female,East Asian,2001 Reinhard,91.91365283114867,MAD,True
train,86254,30-39,Female,East Asian,2001 Reinhard,98.40882135553981,MAD,True
val,3272,30-39,Female,East Asian,2001 Reinhard,76.41912493791972,MAD,True
val,8008,30-39,Female,East Asian,2001 Reinhard,92.4679529019731,MAD,True
train,16722,3-9,Female,East Asian,2001 Reinhard,98.9237670827733,MAD,True
train,20508,3-9,Female,East Asian,2001 Reinhard,115.04302936337267,MAD,True
train,2401,3-9,Female,East Asian,2001 Reinhard,92.41072615724165,MAD,True
train,31457,3-9,Female,East Asian,2001 Reinhard,117.98410878915212,MAD,True
train,41241,3-9,Female,East Asian,2001 Reinhard,67.31982607076814,MAD,True
train,4684,3-9,Female,East Asian,2001 Reinhard,80.55090318585688,MAD,True
train,47500,3-9,Female,East Asian,2001 Reinhard,114.03224189005296,MAD,True
train,49481,3-9,Female,East Asian,2001 Reinhard,100.11834021519867,MAD,True
train,50391,3-9,Female,East Asian,2001 Reinhard,88.69583967131167,MAD,True
train,53026,3-9,Female,East Asian,2001 Reinhard,102.9299870778354,MAD,True
train,65950,3-9,Female,East Asian,2001 Reinhard,116.77172660171921,MAD,True
train,6696,3-9,Female,East Asian,2001 Reinhard,76.22086523821004,MAD,True
train,67466,3-9,Female,East Asian,2001 Reinhard,97.50054244913525,MAD,True
train,68377,3-9,Female,East Asian,2001 Reinhard,147.80486740525063,MAD,True
train,8075,3-9,Female,East Asian,2001 Reinhard,85.14431528155791,MAD,True
val,10767,3-9,Female,East Asian,2001 Reinhard,42.31276013365967,MAD,True
val,2179,3-9,Female,East Asian,2001 Reinhard,94.90391533054822,MAD,True
val,2319,3-9,Female,East Asian,2001 Reinhard,91.76113189176256,MAD,True
val,2523,3-9,Female,East Asian,2001 Reinhard,90.06283311535658,MAD,True
val,2650,3-9,Female,East Asian,2001 Reinhard,52.09558141291726,MAD,True
val,4516,3-9,Female,East Asian,2001 Reinhard,48.866969228389046,MAD,True
val,9280,3-9,Female,East Asian,2001 Reinhard,130.22027317286657,MAD,True
train,13919,40-49,Female,East Asian,2001 Reinhard,101.95731248833245,MAD,True
train,17106,40-49,Female,East Asian,2001 Reinhard,91.63835106873563,MAD,True
train,21112,40-49,Female,East Asian,2001 Reinhard,90.01395699198844,MAD,True
train,23571,40-49,Female,East Asian,2001 Reinhard,120.10563533092811,MAD,True
train,24533,40-49,Female,East Asian,2001 Reinhard,80.05121232751192,MAD,True
train,3145,40-49,Female,East Asian,2001 Reinhard,74.0702430662526,MAD,True
train,34550,40-49,Female,East Asian,2001 Reinhard,97.22926660751413,MAD,True
train,36808,40-49,Female,East Asian,2001 Reinhard,115.82107052507384,MAD,True
train,3825,40-49,Female,East Asian,2001 Reinhard,88.88068867123587,MAD,True
train,38471,40-49,Female,East Asian,2001 Reinhard,104.13629767800624,MAD,True
train,46242,40-49,Female,East Asian,2001 Reinhard,54.255913450725984,MAD,True
train,48922,40-49,Female,East Asian,2001 Reinhard,58.285472950640404,MAD,True
train,49697,40-49,Female,East Asian,2001 Reinhard,81.30083930607519,MAD,True
train,52841,40-49,Female,East Asian,2001 Reinhard,57.37884735173006,MAD,True
train,5884,40-49,Female,East Asian,2001 Reinhard,68.32777515188735,MAD,True
train,74991,40-49,Female,East Asian,2001 Reinhard,105.8773178162695,MAD,True
train,82159,40-49,Female,East Asian,2001 Reinhard,71.16060830599507,MAD,True
