Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,76693,more than 70,Female,Middle Eastern,2016 Zhang,52.45668029785156,PaQ-2-PiQ,False
train,11232,more than 70,Female,Middle Eastern,2016 Zhang,70.22958374023438,PaQ-2-PiQ,False
train,8834,more than 70,Female,Middle Eastern,2016 Zhang,74.3593978881836,PaQ-2-PiQ,False
val,3810,more than 70,Female,Middle Eastern,2016 Zhang,73.06433868408203,PaQ-2-PiQ,False
val,4049,more than 70,Female,Middle Eastern,2016 Zhang,66.63878631591797,PaQ-2-PiQ,False
train,75515,more than 70,Female,Middle Eastern,2016 Zhang,49.928977966308594,PaQ-2-PiQ,False
train,60250,more than 70,Female,Middle Eastern,2016 Zhang,66.8623275756836,PaQ-2-PiQ,False
train,34563,more than 70,Female,Middle Eastern,2016 Zhang,68.54244232177734,PaQ-2-PiQ,False
train,65091,30-39,Male,Southeast Asian,2016 Zhang,57.52116775512695,PaQ-2-PiQ,False
val,8520,30-39,Male,Southeast Asian,2016 Zhang,73.1283187866211,PaQ-2-PiQ,False
train,85981,30-39,Male,Southeast Asian,2016 Zhang,70.86839294433594,PaQ-2-PiQ,False
train,33979,30-39,Male,Southeast Asian,2016 Zhang,65.60832977294922,PaQ-2-PiQ,False
train,363,30-39,Male,Southeast Asian,2016 Zhang,71.17607879638672,PaQ-2-PiQ,False
train,38806,30-39,Male,Southeast Asian,2016 Zhang,59.982765197753906,PaQ-2-PiQ,False
train,59195,30-39,Male,Southeast Asian,2016 Zhang,71.92119598388672,PaQ-2-PiQ,False
train,75481,30-39,Male,Southeast Asian,2016 Zhang,72.59838104248047,PaQ-2-PiQ,False
train,52449,30-39,Male,Southeast Asian,2016 Zhang,72.61739349365234,PaQ-2-PiQ,False
train,57678,30-39,Male,Southeast Asian,2016 Zhang,57.840423583984375,PaQ-2-PiQ,False
train,40088,30-39,Male,Southeast Asian,2016 Zhang,74.0531005859375,PaQ-2-PiQ,False
train,69828,30-39,Male,Southeast Asian,2016 Zhang,62.101200103759766,PaQ-2-PiQ,False
train,71280,30-39,Male,Southeast Asian,2016 Zhang,70.56746673583984,PaQ-2-PiQ,False
train,63474,30-39,Male,Southeast Asian,2016 Zhang,55.56654357910156,PaQ-2-PiQ,False
train,24071,30-39,Male,Southeast Asian,2016 Zhang,64.65540313720703,PaQ-2-PiQ,False
train,3233,30-39,Male,Southeast Asian,2016 Zhang,58.68647384643555,PaQ-2-PiQ,False
train,10107,30-39,Male,Southeast Asian,2016 Zhang,66.59933471679688,PaQ-2-PiQ,False
val,10326,30-39,Male,Southeast Asian,2016 Zhang,74.0040054321289,PaQ-2-PiQ,False
train,68322,30-39,Male,Southeast Asian,2016 Zhang,58.77092742919922,PaQ-2-PiQ,False
train,2987,30-39,Male,Southeast Asian,2016 Zhang,72.53233337402344,PaQ-2-PiQ,False
train,62525,30-39,Male,Southeast Asian,2016 Zhang,67.95856475830078,PaQ-2-PiQ,False
train,10950,30-39,Male,Southeast Asian,2016 Zhang,47.217315673828125,PaQ-2-PiQ,False
train,62072,10-19,Female,Indian,2016 Zhang,49.40681076049805,PaQ-2-PiQ,False
val,825,10-19,Female,Indian,2016 Zhang,73.75545501708984,PaQ-2-PiQ,False
train,60302,10-19,Female,Indian,2016 Zhang,59.938453674316406,PaQ-2-PiQ,False
val,4900,10-19,Female,Indian,2016 Zhang,66.68543243408203,PaQ-2-PiQ,False
train,46501,10-19,Female,Indian,2016 Zhang,73.54115295410156,PaQ-2-PiQ,False
train,24586,10-19,Female,Indian,2016 Zhang,75.45073699951172,PaQ-2-PiQ,False
train,31798,10-19,Female,Indian,2016 Zhang,54.16363525390625,PaQ-2-PiQ,False
train,22043,10-19,Female,Indian,2016 Zhang,71.28349304199219,PaQ-2-PiQ,False
val,5748,10-19,Female,Indian,2016 Zhang,70.35865783691406,PaQ-2-PiQ,False
val,6352,10-19,Female,Indian,2016 Zhang,63.86631393432617,PaQ-2-PiQ,False
train,26531,10-19,Female,Indian,2016 Zhang,60.68732452392578,PaQ-2-PiQ,False
train,24441,10-19,Female,Indian,2016 Zhang,74.74324798583984,PaQ-2-PiQ,False
train,30346,10-19,Female,Indian,2016 Zhang,66.38224029541016,PaQ-2-PiQ,False
train,51811,10-19,Female,Indian,2016 Zhang,63.8297233581543,PaQ-2-PiQ,False
train,81340,10-19,Female,Indian,2016 Zhang,68.4901351928711,PaQ-2-PiQ,False
train,69165,10-19,Female,Indian,2016 Zhang,74.70672607421875,PaQ-2-PiQ,False
train,16808,10-19,Female,Indian,2016 Zhang,65.24934387207031,PaQ-2-PiQ,False
val,8937,10-19,Female,Indian,2016 Zhang,58.40731430053711,PaQ-2-PiQ,False
train,19780,10-19,Female,Indian,2016 Zhang,65.99683380126953,PaQ-2-PiQ,False
train,55548,10-19,Female,Indian,2016 Zhang,73.07313537597656,PaQ-2-PiQ,False
train,22471,10-19,Female,Indian,2016 Zhang,61.300758361816406,PaQ-2-PiQ,False
train,35481,10-19,Female,Indian,2016 Zhang,68.91443634033203,PaQ-2-PiQ,False
train,84482,40-49,Female,Southeast Asian,2016 Zhang,72.32756042480469,PaQ-2-PiQ,False
train,55152,40-49,Female,Southeast Asian,2016 Zhang,68.47625732421875,PaQ-2-PiQ,False
train,26632,40-49,Female,Southeast Asian,2016 Zhang,46.854007720947266,PaQ-2-PiQ,False
train,11310,40-49,Female,Southeast Asian,2016 Zhang,72.89090728759766,PaQ-2-PiQ,False
train,40099,40-49,Female,Southeast Asian,2016 Zhang,54.66675567626953,PaQ-2-PiQ,False
train,59127,40-49,Female,Southeast Asian,2016 Zhang,70.99304962158203,PaQ-2-PiQ,False
train,70761,40-49,Female,Southeast Asian,2016 Zhang,60.46205520629883,PaQ-2-PiQ,False
train,38651,40-49,Female,Southeast Asian,2016 Zhang,74.00192260742188,PaQ-2-PiQ,False
train,34331,40-49,Female,Southeast Asian,2016 Zhang,71.57221984863281,PaQ-2-PiQ,False
train,53618,40-49,Female,Southeast Asian,2016 Zhang,55.40367126464844,PaQ-2-PiQ,False
train,81400,40-49,Female,Southeast Asian,2016 Zhang,63.9468994140625,PaQ-2-PiQ,False
train,41154,40-49,Female,Southeast Asian,2016 Zhang,58.31504821777344,PaQ-2-PiQ,False
train,66138,40-49,Female,Southeast Asian,2016 Zhang,59.49846267700195,PaQ-2-PiQ,False
train,75997,40-49,Female,Southeast Asian,2016 Zhang,72.75591278076172,PaQ-2-PiQ,False
train,62194,40-49,Female,Southeast Asian,2016 Zhang,57.56218719482422,PaQ-2-PiQ,False
train,70469,40-49,Female,Southeast Asian,2016 Zhang,73.13507843017578,PaQ-2-PiQ,False
val,1051,40-49,Female,Southeast Asian,2016 Zhang,68.77408599853516,PaQ-2-PiQ,False
train,6908,40-49,Female,Southeast Asian,2016 Zhang,71.7957992553711,PaQ-2-PiQ,False
train,16059,40-49,Female,Southeast Asian,2016 Zhang,66.05708312988281,PaQ-2-PiQ,False
val,4070,40-49,Female,Southeast Asian,2016 Zhang,71.2953872680664,PaQ-2-PiQ,False
train,50025,40-49,Female,Southeast Asian,2016 Zhang,72.30032348632812,PaQ-2-PiQ,False
train,16884,40-49,Female,Southeast Asian,2016 Zhang,61.41014862060547,PaQ-2-PiQ,False
train,86524,more than 70,Male,Latino_Hispanic,2016 Zhang,71.04096221923828,PaQ-2-PiQ,False
train,9833,more than 70,Male,Latino_Hispanic,2016 Zhang,69.5467758178711,PaQ-2-PiQ,False
train,31772,more than 70,Male,Latino_Hispanic,2016 Zhang,71.70677185058594,PaQ-2-PiQ,False
train,25841,more than 70,Male,Latino_Hispanic,2016 Zhang,75.90502166748047,PaQ-2-PiQ,False
train,39940,more than 70,Male,Latino_Hispanic,2016 Zhang,48.33104705810547,PaQ-2-PiQ,False
train,44405,more than 70,Male,Latino_Hispanic,2016 Zhang,68.75916290283203,PaQ-2-PiQ,False
train,85067,more than 70,Male,Latino_Hispanic,2016 Zhang,73.0830307006836,PaQ-2-PiQ,False
train,41597,more than 70,Male,Latino_Hispanic,2016 Zhang,60.45281982421875,PaQ-2-PiQ,False
train,52306,more than 70,Male,Latino_Hispanic,2016 Zhang,66.0311508178711,PaQ-2-PiQ,False
train,448,more than 70,Male,Latino_Hispanic,2016 Zhang,67.20931243896484,PaQ-2-PiQ,False
train,32341,more than 70,Male,Latino_Hispanic,2016 Zhang,73.19310760498047,PaQ-2-PiQ,False
train,35200,more than 70,Male,Latino_Hispanic,2016 Zhang,66.24527740478516,PaQ-2-PiQ,False
train,31117,more than 70,Male,Latino_Hispanic,2016 Zhang,70.98372650146484,PaQ-2-PiQ,False
train,74674,more than 70,Male,Latino_Hispanic,2016 Zhang,70.43518829345703,PaQ-2-PiQ,False
train,56381,more than 70,Male,Latino_Hispanic,2016 Zhang,73.8630142211914,PaQ-2-PiQ,False
train,28890,more than 70,Male,Latino_Hispanic,2016 Zhang,69.08308410644531,PaQ-2-PiQ,False
train,36649,more than 70,Male,Latino_Hispanic,2016 Zhang,71.42549896240234,PaQ-2-PiQ,False
train,54625,more than 70,Male,Latino_Hispanic,2016 Zhang,75.58560943603516,PaQ-2-PiQ,False
train,43370,more than 70,Male,Latino_Hispanic,2016 Zhang,72.38227081298828,PaQ-2-PiQ,False
train,85718,more than 70,Male,Latino_Hispanic,2016 Zhang,75.52688598632812,PaQ-2-PiQ,False
train,10405,more than 70,Male,Latino_Hispanic,2016 Zhang,74.89225769042969,PaQ-2-PiQ,False
train,41841,more than 70,Male,Latino_Hispanic,2016 Zhang,73.65768432617188,PaQ-2-PiQ,False
train,85399,60-69,Male,Indian,2016 Zhang,67.1496810913086,PaQ-2-PiQ,False
train,10793,60-69,Male,Indian,2016 Zhang,72.87452697753906,PaQ-2-PiQ,False
train,15824,60-69,Male,Indian,2016 Zhang,56.44475555419922,PaQ-2-PiQ,False
train,69690,60-69,Male,Indian,2016 Zhang,52.866363525390625,PaQ-2-PiQ,False
train,174,60-69,Male,Indian,2016 Zhang,68.93901824951172,PaQ-2-PiQ,False
train,53647,60-69,Male,Indian,2016 Zhang,73.4184341430664,PaQ-2-PiQ,False
train,1660,60-69,Male,Indian,2016 Zhang,68.65682220458984,PaQ-2-PiQ,False
val,6447,60-69,Male,Indian,2016 Zhang,57.298736572265625,PaQ-2-PiQ,False
train,49928,60-69,Male,Indian,2016 Zhang,63.247711181640625,PaQ-2-PiQ,False
train,67354,60-69,Male,Indian,2016 Zhang,50.451202392578125,PaQ-2-PiQ,False
train,14594,60-69,Male,Indian,2016 Zhang,60.643394470214844,PaQ-2-PiQ,False
train,62611,60-69,Male,Indian,2016 Zhang,42.0355110168457,PaQ-2-PiQ,False
train,75804,60-69,Male,Indian,2016 Zhang,59.893898010253906,PaQ-2-PiQ,False
train,73049,60-69,Male,Indian,2016 Zhang,72.76134490966797,PaQ-2-PiQ,False
train,12701,60-69,Male,Indian,2016 Zhang,66.0474624633789,PaQ-2-PiQ,False
train,54817,60-69,Male,Indian,2016 Zhang,56.391136169433594,PaQ-2-PiQ,False
train,82843,60-69,Male,Indian,2016 Zhang,71.82624053955078,PaQ-2-PiQ,False
train,86458,60-69,Male,Indian,2016 Zhang,58.782989501953125,PaQ-2-PiQ,False
train,77728,60-69,Male,Indian,2016 Zhang,69.06954193115234,PaQ-2-PiQ,False
train,23393,60-69,Male,Indian,2016 Zhang,69.27416229248047,PaQ-2-PiQ,False
train,59373,60-69,Male,Indian,2016 Zhang,58.070098876953125,PaQ-2-PiQ,False
train,12367,60-69,Male,Indian,2016 Zhang,58.11438751220703,PaQ-2-PiQ,False
train,18709,0-2,Male,Middle Eastern,2016 Zhang,72.86737823486328,PaQ-2-PiQ,False
train,65279,0-2,Male,Middle Eastern,2016 Zhang,73.89278411865234,PaQ-2-PiQ,False
train,43862,0-2,Male,Middle Eastern,2016 Zhang,75.16655731201172,PaQ-2-PiQ,False
train,62267,0-2,Male,Middle Eastern,2016 Zhang,74.64493560791016,PaQ-2-PiQ,False
train,47811,0-2,Male,Middle Eastern,2016 Zhang,66.5447006225586,PaQ-2-PiQ,False
train,16120,0-2,Male,Middle Eastern,2016 Zhang,73.45502471923828,PaQ-2-PiQ,False
