Dataset,Number,Age,Gender,Race,Model,Score,Metric,Lower Better
train,63072,10-19,Female,East Asian,2001 Reinhard,-0.20789583027362823,WaDIQaM (NR),False
train,64454,10-19,Female,East Asian,2001 Reinhard,-0.8352236151695251,WaDIQaM (NR),False
train,69223,10-19,Female,East Asian,2001 Reinhard,-0.8720477819442749,WaDIQaM (NR),False
train,77681,10-19,Female,East Asian,2001 Reinhard,-0.3087620735168457,WaDIQaM (NR),False
train,81262,10-19,Female,East Asian,2001 Reinhard,-0.7478676438331604,WaDIQaM (NR),False
train,83863,10-19,Female,East Asian,2001 Reinhard,-0.9435166120529175,WaDIQaM (NR),False
train,85642,10-19,Female,East Asian,2001 Reinhard,-0.8363954424858093,WaDIQaM (NR),False
val,367,10-19,Female,East Asian,2001 Reinhard,-0.14488248527050018,WaDIQaM (NR),False
val,8697,10-19,Female,East Asian,2001 Reinhard,-0.7901630997657776,WaDIQaM (NR),False
train,13348,20-29,Female,East Asian,2001 Reinhard,-0.4793855547904968,WaDIQaM (NR),False
train,13766,20-29,Female,East Asian,2001 Reinhard,-0.5670354962348938,WaDIQaM (NR),False
train,18056,20-29,Female,East Asian,2001 Reinhard,0.06890448927879333,WaDIQaM (NR),False
train,20479,20-29,Female,East Asian,2001 Reinhard,-0.952414870262146,WaDIQaM (NR),False
train,2588,20-29,Female,East Asian,2001 Reinhard,-0.8535627722740173,WaDIQaM (NR),False
train,30724,20-29,Female,East Asian,2001 Reinhard,-0.07812593132257462,WaDIQaM (NR),False
train,31179,20-29,Female,East Asian,2001 Reinhard,-0.6320576071739197,WaDIQaM (NR),False
train,33635,20-29,Female,East Asian,2001 Reinhard,-0.7196118235588074,WaDIQaM (NR),False
train,38068,20-29,Female,East Asian,2001 Reinhard,-0.7492156624794006,WaDIQaM (NR),False
train,50665,20-29,Female,East Asian,2001 Reinhard,-0.5066759586334229,WaDIQaM (NR),False
train,60287,20-29,Female,East Asian,2001 Reinhard,-1.0627496242523193,WaDIQaM (NR),False
train,61105,20-29,Female,East Asian,2001 Reinhard,-1.04722261428833,WaDIQaM (NR),False
train,6137,20-29,Female,East Asian,2001 Reinhard,-0.6116259098052979,WaDIQaM (NR),False
train,62162,20-29,Female,East Asian,2001 Reinhard,-0.7816627025604248,WaDIQaM (NR),False
train,69313,20-29,Female,East Asian,2001 Reinhard,-0.44522231817245483,WaDIQaM (NR),False
train,8133,20-29,Female,East Asian,2001 Reinhard,-0.9959551692008972,WaDIQaM (NR),False
train,81764,20-29,Female,East Asian,2001 Reinhard,-0.7742077708244324,WaDIQaM (NR),False
train,84192,20-29,Female,East Asian,2001 Reinhard,-0.8007245659828186,WaDIQaM (NR),False
train,86185,20-29,Female,East Asian,2001 Reinhard,-0.845009446144104,WaDIQaM (NR),False
val,1812,20-29,Female,East Asian,2001 Reinhard,-1.0145829916000366,WaDIQaM (NR),False
val,8252,20-29,Female,East Asian,2001 Reinhard,-0.09277839213609695,WaDIQaM (NR),False
val,9120,20-29,Female,East Asian,2001 Reinhard,-0.8718119859695435,WaDIQaM (NR),False
train,1127,30-39,Female,East Asian,2001 Reinhard,-0.2804720401763916,WaDIQaM (NR),False
train,12079,30-39,Female,East Asian,2001 Reinhard,-0.3816409707069397,WaDIQaM (NR),False
train,14825,30-39,Female,East Asian,2001 Reinhard,0.05319143831729889,WaDIQaM (NR),False
train,15585,30-39,Female,East Asian,2001 Reinhard,-1.054690957069397,WaDIQaM (NR),False
train,19631,30-39,Female,East Asian,2001 Reinhard,-0.9259766340255737,WaDIQaM (NR),False
train,26474,30-39,Female,East Asian,2001 Reinhard,-1.0463515520095825,WaDIQaM (NR),False
train,29054,30-39,Female,East Asian,2001 Reinhard,-0.7686513662338257,WaDIQaM (NR),False
train,30727,30-39,Female,East Asian,2001 Reinhard,-1.011206865310669,WaDIQaM (NR),False
train,30979,30-39,Female,East Asian,2001 Reinhard,-0.25925445556640625,WaDIQaM (NR),False
train,382,30-39,Female,East Asian,2001 Reinhard,-1.0600601434707642,WaDIQaM (NR),False
train,39227,30-39,Female,East Asian,2001 Reinhard,-0.8908095955848694,WaDIQaM (NR),False
train,40809,30-39,Female,East Asian,2001 Reinhard,-0.8398422598838806,WaDIQaM (NR),False
train,44836,30-39,Female,East Asian,2001 Reinhard,-0.9879125952720642,WaDIQaM (NR),False
train,55091,30-39,Female,East Asian,2001 Reinhard,-0.4538370668888092,WaDIQaM (NR),False
train,70328,30-39,Female,East Asian,2001 Reinhard,-0.9533254504203796,WaDIQaM (NR),False
train,75083,30-39,Female,East Asian,2001 Reinhard,-0.7435680031776428,WaDIQaM (NR),False
train,8023,30-39,Female,East Asian,2001 Reinhard,-0.19049406051635742,WaDIQaM (NR),False
train,80609,30-39,Female,East Asian,2001 Reinhard,-0.998494565486908,WaDIQaM (NR),False
train,8167,30-39,Female,East Asian,2001 Reinhard,-0.9351509809494019,WaDIQaM (NR),False
train,86254,30-39,Female,East Asian,2001 Reinhard,-0.9214282035827637,WaDIQaM (NR),False
val,3272,30-39,Female,East Asian,2001 Reinhard,-0.15791012346744537,WaDIQaM (NR),False
val,8008,30-39,Female,East Asian,2001 Reinhard,-0.9199645519256592,WaDIQaM (NR),False
train,16722,3-9,Female,East Asian,2001 Reinhard,-0.09464658051729202,WaDIQaM (NR),False
train,20508,3-9,Female,East Asian,2001 Reinhard,-0.01943981647491455,WaDIQaM (NR),False
train,2401,3-9,Female,East Asian,2001 Reinhard,-0.917143702507019,WaDIQaM (NR),False
train,31457,3-9,Female,East Asian,2001 Reinhard,-0.08334290981292725,WaDIQaM (NR),False
train,41241,3-9,Female,East Asian,2001 Reinhard,-0.6935043931007385,WaDIQaM (NR),False
